sheetId,assignmentId,groupIdTeamId,timestamp,methodName,buildSucceeded,sourceFilePresent,pairStatus,originalOutcome,testifyOutcome,originalMessage,testifyMessage,originalFailureSummary,testifyFailureSummary,originalOutput,testifyOutput,originalDuration,testifyDuration
"02","4","03_3","20231113240833","a) Avg3 Zufallstest","False","True","build-failed","Failed","","Test method Tests.Tests.a) Avg3 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1233045973, 297256885)):
Original:
90N
84N
48N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at .$Tests.a) Avg3 Zufallstest@41.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 42
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.a) Avg3 Zufallstest() in /code/Tests.fs:line 41
","","Test method Tests.Tests.a) Avg3 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1233045973, 297256885)):
Original:
90N
84N
48N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at .$Tests.a) Avg3 Zufallstest@41.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 42
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.a) Avg3 Zufallstest() in /code/Tests.fs:line 41
","","Test method Tests.Tests.a) Avg3 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1233045973, 297256885)):
Original:
90N
84N
48N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at .$Tests.a) Avg3 Zufallstest@41.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 42
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.a) Avg3 Zufallstest() in /code/Tests.fs:line 41
","","",""
"02","4","03_3","20231113240833","a) Beispiel 1","False","True","build-failed","Failed","","Test method Tests.Tests.a) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 1() in /code/Tests.fs:line 25
","","Test method Tests.Tests.a) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 1() in /code/Tests.fs:line 25
","","Test method Tests.Tests.a) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 1() in /code/Tests.fs:line 25
","","",""
"02","4","03_3","20231113240833","a) Beispiel 2","False","True","build-failed","Failed","","Test method Tests.Tests.a) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 2() in /code/Tests.fs:line 29
","","Test method Tests.Tests.a) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 2() in /code/Tests.fs:line 29
","","Test method Tests.Tests.a) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 2() in /code/Tests.fs:line 29
","","",""
"02","4","03_3","20231113240833","a) Beispiel 3","False","True","build-failed","Failed","","Test method Tests.Tests.a) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 3() in /code/Tests.fs:line 33
","","Test method Tests.Tests.a) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 3() in /code/Tests.fs:line 33
","","Test method Tests.Tests.a) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 3() in /code/Tests.fs:line 33
","","",""
"02","4","03_3","20231113240833","a) Beispiel 4","False","True","build-failed","Failed","","Test method Tests.Tests.a) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 4() in /code/Tests.fs:line 37
","","Test method Tests.Tests.a) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 4() in /code/Tests.fs:line 37
","","Test method Tests.Tests.a) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 4() in /code/Tests.fs:line 37
","","",""
"02","4","03_3","20231113240833","b) Beispiel 1","False","True","build-failed","Failed","","Test method Tests.Tests.b) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 1() in /code/Tests.fs:line 51
","","Test method Tests.Tests.b) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 1() in /code/Tests.fs:line 51
","","Test method Tests.Tests.b) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 1() in /code/Tests.fs:line 51
","","",""
"02","4","03_3","20231113240833","b) Beispiel 2","False","True","build-failed","Failed","","Test method Tests.Tests.b) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 2() in /code/Tests.fs:line 55
","","Test method Tests.Tests.b) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 2() in /code/Tests.fs:line 55
","","Test method Tests.Tests.b) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 2() in /code/Tests.fs:line 55
","","",""
"02","4","03_3","20231113240833","b) Beispiel 3","False","True","build-failed","Failed","","Test method Tests.Tests.b) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 3() in /code/Tests.fs:line 59
","","Test method Tests.Tests.b) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 3() in /code/Tests.fs:line 59
","","Test method Tests.Tests.b) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 3() in /code/Tests.fs:line 59
","","",""
"02","4","03_3","20231113240833","b) Maximum Zufallstest","False","True","build-failed","Failed","","Test method Tests.Tests.b) Maximum Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1234696702, 297256885)):
Original:
62N
7N
7N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at .$Tests.b) Maximum Zufallstest@63.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 64
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.b) Maximum Zufallstest() in /code/Tests.fs:line 63
","","Test method Tests.Tests.b) Maximum Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1234696702, 297256885)):
Original:
62N
7N
7N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at .$Tests.b) Maximum Zufallstest@63.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 64
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.b) Maximum Zufallstest() in /code/Tests.fs:line 63
","","Test method Tests.Tests.b) Maximum Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1234696702, 297256885)):
Original:
62N
7N
7N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at .$Tests.b) Maximum Zufallstest@63.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 64
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.b) Maximum Zufallstest() in /code/Tests.fs:line 63
","","",""
"02","4","03_3","20231113240833","c) Beispiel 1","False","True","build-failed","Failed","","Test method Tests.Tests.c) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 1() in /code/Tests.fs:line 73
","","Test method Tests.Tests.c) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 1() in /code/Tests.fs:line 73
","","Test method Tests.Tests.c) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 1() in /code/Tests.fs:line 73
","","",""
"02","4","03_3","20231113240833","c) Beispiel 2","False","True","build-failed","Failed","","Test method Tests.Tests.c) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 2() in /code/Tests.fs:line 77
","","Test method Tests.Tests.c) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 2() in /code/Tests.fs:line 77
","","Test method Tests.Tests.c) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 2() in /code/Tests.fs:line 77
","","",""
"02","4","03_3","20231113240833","c) Beispiel 3","False","True","build-failed","Failed","","Test method Tests.Tests.c) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 3() in /code/Tests.fs:line 81
","","Test method Tests.Tests.c) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 3() in /code/Tests.fs:line 81
","","Test method Tests.Tests.c) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 3() in /code/Tests.fs:line 81
","","",""
"02","4","03_3","20231113240833","c) Beispiel 4","False","True","build-failed","Failed","","Test method Tests.Tests.c) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 4() in /code/Tests.fs:line 85
","","Test method Tests.Tests.c) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 4() in /code/Tests.fs:line 85
","","Test method Tests.Tests.c) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at Tests.Tests.c) Beispiel 4() in /code/Tests.fs:line 85
","","",""
"02","4","03_3","20231113240833","c) ceil10 Zufallstest","False","True","build-failed","Failed","","Test method Tests.Tests.c) ceil10 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (1 shrink) (StdGen (1235454100, 297256885)):
Original:
85N
Shrunk:
0N
with exception:
System.Exception: TODO
   at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at .$Tests.c) ceil10 Zufallstest@89.Invoke(Nat x) in /code/Tests.fs:line 90
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.c) ceil10 Zufallstest() in /code/Tests.fs:line 89
","","Test method Tests.Tests.c) ceil10 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (1 shrink) (StdGen (1235454100, 297256885)):
Original:
85N
Shrunk:
0N
with exception:
System.Exception: TODO
   at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at .$Tests.c) ceil10 Zufallstest@89.Invoke(Nat x) in /code/Tests.fs:line 90
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.c) ceil10 Zufallstest() in /code/Tests.fs:line 89
","","Test method Tests.Tests.c) ceil10 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (1 shrink) (StdGen (1235454100, 297256885)):
Original:
85N
Shrunk:
0N
with exception:
System.Exception: TODO
   at Zahlen.ceil10(Nat a) in /code/Zahlen.fs:line 19
   at .$Tests.c) ceil10 Zufallstest@89.Invoke(Nat x) in /code/Tests.fs:line 90
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.c) ceil10 Zufallstest() in /code/Tests.fs:line 89
","","",""
"02","4","04_19","20231115113041","a) Avg3 Zufallstest","True","True","paired","Failed","Failed","Test method Tests.Tests.a) Avg3 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1791129373, 297257880)):
Original:
88N
94N
69N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at .$Tests.a) Avg3 Zufallstest@41.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 42
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.a) Avg3 Zufallstest() in /code/Tests.fs:line 41
","[EqualToReference] Failed property case: Zahlen.avg3 0N 0N 0N","Test method Tests.Tests.a) Avg3 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1791129373, 297257880)):
Original:
88N
94N
69N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at .$Tests.a) Avg3 Zufallstest@41.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 42
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.a) Avg3 Zufallstest() in /code/Tests.fs:line 41
","[EqualToReference] Failed property case: Zahlen.avg3 0N 0N 0N","Test method Tests.Tests.a) Avg3 Zufallstest threw exception: 
System.Exception: Falsifiable, after 1 test (3 shrinks) (StdGen (1791129373, 297257880)):
Original:
88N
94N
69N
Shrunk:
0N
0N
0N
with exception:
System.Exception: TODO
   at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at .$Tests.a) Avg3 Zufallstest@41.Invoke(Nat x, Nat y, Nat z) in /code/Tests.fs:line 42
   at FsCheck.Testable.evaluate[a,b](FSharpFunc`2 body, a a)


    at Microsoft.FSharp.Core.PrintfModule.PrintFormatToStringThenFail@1439.Invoke(String message) in D:\a\_work\1\s\src\fsharp\FSharp.Core\printf.fs:line 1439
   at .$Runner.get_throwingRunner@382.FsCheck.IRunner.OnFinished(String name, TestResult testResult)
   at FsCheck.Runner.runner[a](Config config, a prop)
   at FsCheck.Runner.check[a](Config config, a p)
   at FsCheck.Check.One[Testable](Config config, Testable property)
   at Tests.Tests.a) Avg3 Zufallstest() in /code/Tests.fs:line 41
","Test method GdP23.S02.A4.Template.TestifyTests+TestifyTests.a) Avg3 Zufallstest threw exception: 
System.Exception: [EqualToReference] Failed property case: Zahlen.avg3 0N 0N 0N
Expected: 0N
Actual: Exception: TODO
Because: Tested code threw Exception: TODO but the reference returned 0N.","0.0288254","0.1457973"
"02","4","04_19","20231115113041","a) Beispiel 1","True","True","paired","Failed","Failed","Test method Tests.Tests.a) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 1() in /code/Tests.fs:line 25
","[EqualTo] Failed test: Zahlen.avg3 2N 2N 2N","Test method Tests.Tests.a) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 1() in /code/Tests.fs:line 25
","[EqualTo] Failed test: Zahlen.avg3 2N 2N 2N","Test method Tests.Tests.a) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 1() in /code/Tests.fs:line 25
","Test method GdP23.S02.A4.Template.TestifyTests+TestifyTests.a) Beispiel 1 threw exception: 
System.Exception: [EqualTo] Failed test: Zahlen.avg3 2N 2N 2N
Expected: be equal to 2N
Actual: Exception: TODO
Because: Expression raised an exception before producing a value: Exception: TODO
testhost Information: 0 : FCS: Unknown.parseFile (/workspace/TestifySource/Mini.fs)
","0.0014747","0.4510223"
"02","4","04_19","20231115113041","a) Beispiel 2","True","True","paired","Failed","Failed","Test method Tests.Tests.a) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 2() in /code/Tests.fs:line 29
","[EqualTo] Failed test: Zahlen.avg3 2N 5N 5N","Test method Tests.Tests.a) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 2() in /code/Tests.fs:line 29
","[EqualTo] Failed test: Zahlen.avg3 2N 5N 5N","Test method Tests.Tests.a) Beispiel 2 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 2() in /code/Tests.fs:line 29
","Test method GdP23.S02.A4.Template.TestifyTests+TestifyTests.a) Beispiel 2 threw exception: 
System.Exception: [EqualTo] Failed test: Zahlen.avg3 2N 5N 5N
Expected: be equal to 4N
Actual: Exception: TODO
Because: Expression raised an exception before producing a value: Exception: TODO","0.001248","0.012219"
"02","4","04_19","20231115113041","a) Beispiel 3","True","True","paired","Failed","Failed","Test method Tests.Tests.a) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 3() in /code/Tests.fs:line 33
","[EqualTo] Failed test: Zahlen.avg3 5N 5N 2N","Test method Tests.Tests.a) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 3() in /code/Tests.fs:line 33
","[EqualTo] Failed test: Zahlen.avg3 5N 5N 2N","Test method Tests.Tests.a) Beispiel 3 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 3() in /code/Tests.fs:line 33
","Test method GdP23.S02.A4.Template.TestifyTests+TestifyTests.a) Beispiel 3 threw exception: 
System.Exception: [EqualTo] Failed test: Zahlen.avg3 5N 5N 2N
Expected: be equal to 4N
Actual: Exception: TODO
Because: Expression raised an exception before producing a value: Exception: TODO","0.0017751","0.0106955"
"02","4","04_19","20231115113041","a) Beispiel 4","True","True","paired","Failed","Failed","Test method Tests.Tests.a) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 4() in /code/Tests.fs:line 37
","[EqualTo] Failed test: Zahlen.avg3 11N 6N 2N","Test method Tests.Tests.a) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 4() in /code/Tests.fs:line 37
","[EqualTo] Failed test: Zahlen.avg3 11N 6N 2N","Test method Tests.Tests.a) Beispiel 4 threw exception: 
System.Exception: TODO

    at Zahlen.avg3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 13
   at Tests.Tests.a) Beispiel 4() in /code/Tests.fs:line 37
","Test method GdP23.S02.A4.Template.TestifyTests+TestifyTests.a) Beispiel 4 threw exception: 
System.Exception: [EqualTo] Failed test: Zahlen.avg3 11N 6N 2N
Expected: be equal to 6N
Actual: Exception: TODO
Because: Expression raised an exception before producing a value: Exception: TODO","0.0008727","0.0065148"
"02","4","04_19","20231115113041","b) Beispiel 1","True","True","paired","Failed","Failed","Test method Tests.Tests.b) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 1() in /code/Tests.fs:line 51
","[EqualTo] Failed test: Zahlen.min3 1N 3N 2N","Test method Tests.Tests.b) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 1() in /code/Tests.fs:line 51
","[EqualTo] Failed test: Zahlen.min3 1N 3N 2N","Test method Tests.Tests.b) Beispiel 1 threw exception: 
System.Exception: TODO

    at Zahlen.min3(Nat a, Nat b, Nat c) in /code/Zahlen.fs:line 16
   at Tests.Tests.b) Beispiel 1() in /code/Tests.fs:line 51
","Test method GdP23.S02.A4.Template.TestifyTests+TestifyTests.b) Beispiel 1 threw exception: 
System.Exception: [EqualTo] Failed test: Zahlen.min3 1N 3N 2N
Expected: be equal to 1N
Actual: Exception: TODO
Because: Expression raised an exception before producing a value: Exception: TODO","0.000373","0.0094066"
